# eto sig
2.610504509041707000e-02 5.430115828027521729e+02
2.614209542375040343e-02 5.430249122537720723e+02
2.617081309041707077e-02 5.431770691946589977e+02
2.620562209041707100e-02 5.432053808049114423e+02
2.624230275708373805e-02 5.433034654444915077e+02
2.626966542375040736e-02 5.433216811632705685e+02
2.630545375708373892e-02 5.433982446676460540e+02
2.633819475708374172e-02 5.434379815216298084e+02
2.636798909041707453e-02 5.436172644342688045e+02
2.640584209041707195e-02 5.437303671615208032e+02
2.644030342375040463e-02 5.438354937752245633e+02
2.647033209041706886e-02 5.438514819307604284e+02
2.650495075708373879e-02 5.438921888526081148e+02
2.653569075708373665e-02 5.439619259534963476e+02
2.657400075708373638e-02 5.440476512099205593e+02
2.660856542375040351e-02 5.441640593535979633e+02
2.664633275708373772e-02 5.443146713715904070e+02
2.667730342375040573e-02 5.443268870409885949e+02
2.671826575708373744e-02 5.444180015633238554e+02
2.675170775708373902e-02 5.444435826121813307e+02
2.677420675708373776e-02 5.444016900518331568e+02
2.681323975708373858e-02 5.443497375284512145e+02
2.683975975708374068e-02 5.443491626734207784e+02
2.687971875708373634e-02 5.444750199966621267e+02
2.691075709041707009e-02 5.445290204410902106e+02
2.694217642375040453e-02 5.445719549261810926e+02
2.697752009041707449e-02 5.446470453645408725e+02
2.700243275708373927e-02 5.447156327553681194e+02
2.703691409041707183e-02 5.447574175303980155e+02
2.707135375708373884e-02 5.447983400228821438e+02
2.710458742375040225e-02 5.448627597147382176e+02
2.713657509041707272e-02 5.448990474385389007e+02
2.716633775708373819e-02 5.449386046503254875e+02
2.720704575708373860e-02 5.449851319793571065e+02
2.723132275708373823e-02 5.451083305980823752e+02
2.726897075708373946e-02 5.451753730660151405e+02
2.730827809041707147e-02 5.452661642323955675e+02
2.733823742375040416e-02 5.453867041466047567e+02
2.736917609041707167e-02 5.453506679218799036e+02
2.740324842375040440e-02 5.453721890570844835e+02
2.743448109041707328e-02 5.453711471323417754e+02
2.746126942375040278e-02 5.454096264909461524e+02
2.748952409041707096e-02 5.454687287737700672e+02
2.752428742375040427e-02 5.455937597429050356e+02
2.756185609041707230e-02 5.456759280838280119e+02
2.759373475708374115e-02 5.456649699098088604e+02
2.762929475708373814e-02 5.456976288612295320e+02
2.765320842375040486e-02 5.459056904538331310e+02
2.768781675708373996e-02 5.458760494913226466e+02
2.772622809041707173e-02 5.459793437546167070e+02
2.775939009041707151e-02 5.460252243717390002e+02
2.778823475708373791e-02 5.460681947852692701e+02
2.782412475708373814e-02 5.461911419049187089e+02
2.786184042375040512e-02 5.462375255201925484e+02
2.788951475708373665e-02 5.462746036696602232e+02
2.792675375708373806e-02 5.462444956374374669e+02
2.795702309041707412e-02 5.463101368962334163e+02
2.799401175708373865e-02 5.463107117512638524e+02
2.802228609041707008e-02 5.463186160079333149e+02
2.805175075708373628e-02 5.463934549472172648e+02
2.808685409041707104e-02 5.463511312455962070e+02
2.811352909041707135e-02 5.463809877787431333e+02
2.814614475708373739e-02 5.465311327270234187e+02
2.818115642375040517e-02 5.467384757508389157e+02
2.821386942375040535e-02 5.469248724944803826e+02
2.824698175708373685e-02 5.469290042650121677e+02
2.828133409041707139e-02 5.469439145673659368e+02
2.831453575708374124e-02 5.470187894350892748e+02
2.834291542375040607e-02 5.470237834881667141e+02
2.837958242375040324e-02 5.471054847593774184e+02
2.840976209041707126e-02 5.471395089914955179e+02
2.844238375708373762e-02 5.471679283870661266e+02
2.847557342375040337e-02 5.471838087572838276e+02
2.850771842375040416e-02 5.471721679429160758e+02
2.853833542375040430e-02 5.472544081407177146e+02
2.856446409041707088e-02 5.472902287948061257e+02
2.859827175708373748e-02 5.474140741254407203e+02
2.863318809041707352e-02 5.474743620467650089e+02
2.866247575708373921e-02 5.475369853166507710e+02
2.869725909041707240e-02 5.475661232810094816e+02
2.873101509041707177e-02 5.476521359649489114e+02
2.876129642375040499e-02 5.477477056137704494e+02
2.879326242375040631e-02 5.478194187788260479e+02
2.882914442375040381e-02 5.479246172494086977e+02
2.886181375708373950e-02 5.479638870336800665e+02
2.889286975708373756e-02 5.480521991377414679e+02
2.893022975708374120e-02 5.481229781633725224e+02
2.896232109041707234e-02 5.480631932401998938e+02
2.899079809041707131e-02 5.480467739433910310e+02
2.901756042375040756e-02 5.480780676141142749e+02
2.904938942375040467e-02 5.480895647147243608e+02
2.908843842375040747e-02 5.481681761401459880e+02
2.911887242375040333e-02 5.482567397432833332e+02
2.915031809041707112e-02 5.483420338584345473e+02
2.919153475708373760e-02 5.483924055304826197e+02
2.921626475708373818e-02 5.484330046670120282e+02
2.924765242375040528e-02 5.485536164381001072e+02
2.928216342375040623e-02 5.485770058521537749e+02
2.931797209041707430e-02 5.487412706771208377e+02
2.935136042375040624e-02 5.488203132438153489e+02
2.938820409041707424e-02 5.489149128247729550e+02
2.942183709041707243e-02 5.489185775255923545e+02
2.945728575708373917e-02 5.490087579085029574e+02
2.949134009041707444e-02 5.490927585998356335e+02
2.952115042375040577e-02 5.491518249542200465e+02
2.955698675708373982e-02 5.492270231778981042e+02
2.959118175708374057e-02 5.492625923329105717e+02
2.962991675708373865e-02 5.493863658066663902e+02
2.966177742375040657e-02 5.494359111246081966e+02
2.969803709041707318e-02 5.494319589962733517e+02
2.973132209041707066e-02 5.493829526049228207e+02
2.976208809041707218e-02 5.494196355415568860e+02
2.979529009041707172e-02 5.495180076086521694e+02
2.983457542375040489e-02 5.495009415999340945e+02
2.986796975708373714e-02 5.495581396754694197e+02
2.989424942375040403e-02 5.495296484230199212e+02
2.992795609041707175e-02 5.495551935434380084e+02
2.995132509041707400e-02 5.496368229577698230e+02
2.999066809041707124e-02 5.497573988004184002e+02
3.002644875708373670e-02 5.498419384183422380e+02
3.005727409041707154e-02 5.499221306950977350e+02
3.008987809041707359e-02 5.499523465126387691e+02
3.012912775708374152e-02 5.499404901276345754e+02
3.015840142375040764e-02 5.499620471912784296e+02
3.018899442375040307e-02 5.500214009731781744e+02
3.021701875708373772e-02 5.500460838110504938e+02
3.025014875708374046e-02 5.501780848974303808e+02
3.028614609041707303e-02 5.501868514366456111e+02
3.031791742375040608e-02 5.501420846011450294e+02
3.034973042375040467e-02 5.502801575937845655e+02
3.037976109041707132e-02 5.503743619619086758e+02
3.041714309041707379e-02 5.503931884641577881e+02
3.044864809041707143e-02 5.504237276376534282e+02
3.048497342375040484e-02 5.504833329186288893e+02
3.051600542375040512e-02 5.505843996186797540e+02
3.054804875708373724e-02 5.506163759297515981e+02
3.057992742375040610e-02 5.506591667010848141e+02
3.061102909041707107e-02 5.506439330427764389e+02
3.063866775708373735e-02 5.507077060227231868e+02
3.067314109041707065e-02 5.508380903293297024e+02
3.070720309041707202e-02 5.509555763261894299e+02
3.074523909041707373e-02 5.509981515268862040e+02
3.077645209041707242e-02 5.511390987946783753e+02
3.081167042375040216e-02 5.511683445443553637e+02
3.084438942375040613e-02 5.511555899483659005e+02
3.088279075708373622e-02 5.511320568205545669e+02
3.091359809041707013e-02 5.511228950685059544e+02
3.094599742375040569e-02 5.511103560431530468e+02
3.097783809041707373e-02 5.511839734154971211e+02
3.101230742375040567e-02 5.513046211150245881e+02
3.105007709041707198e-02 5.513804301221724700e+02
3.107554609041707216e-02 5.514814249653444449e+02
3.111036709041707302e-02 5.513999751932096842e+02
3.114313775708373727e-02 5.514265981668099812e+02
3.117237975708373951e-02 5.514517480743945725e+02
3.120881809041707242e-02 5.515354972666514186e+02
3.123519509041706999e-02 5.515818090250464820e+02
3.126876242375040832e-02 5.515755934050292808e+02
3.129992975708374009e-02 5.516398693831275750e+02
3.133281742375040868e-02 5.517016303704675693e+02
3.136560809041707282e-02 5.517907688286353505e+02
3.140107875708373492e-02 5.518163139490534377e+02
3.143291575708374169e-02 5.518615119258270170e+02
3.146587309041707498e-02 5.519935848690856801e+02
3.149411375708374011e-02 5.520170461400181239e+02
3.152608975708373618e-02 5.520540883610464107e+02
3.155552442375040428e-02 5.521870954437296177e+02
3.158693609041707262e-02 5.522136824888905267e+02
3.162556775708373624e-02 5.523144258329866716e+02
3.165514942375040330e-02 5.523998995903349396e+02
3.169023275708374165e-02 5.524117559753391333e+02
3.172242942375040620e-02 5.524462113487301167e+02
3.175312975708374091e-02 5.525129663891476639e+02
3.178871175708374019e-02 5.525296731134716310e+02
3.182175442375040353e-02 5.524972656611269031e+02
3.184776409041707029e-02 5.525081879067064392e+02
3.188085442375040296e-02 5.526156857974110608e+02
3.191497209041706945e-02 5.525552182338897182e+02
3.194606409041707284e-02 5.526374225032520826e+02
3.197769809041707545e-02 5.527587887715675379e+02
3.201163909041707112e-02 5.527952202091258869e+02
3.204390109041706930e-02 5.528550410607379035e+02
3.207688809041707445e-02 5.529834852316164415e+02
3.210604875708374106e-02 5.530318449110577603e+02
3.214336142375040506e-02 5.530046470824269136e+02
3.216820642375040756e-02 5.530549109691568219e+02
3.219862275708373911e-02 5.530619170148411285e+02
3.223106342375040706e-02 5.530653302165846981e+02
3.227170409041706794e-02 5.531965768057370951e+02
3.230422042375040437e-02 5.533176915749767204e+02
3.233471409041707018e-02 5.533851292557428678e+02
3.236706742375040913e-02 5.533831172631361142e+02
3.240255009041707185e-02 5.534851540310509108e+02
3.244104275708373925e-02 5.534249379666053983e+02
3.246921175708374074e-02 5.535115255055753778e+02
3.249785409041706929e-02 5.535282681583388467e+02
3.253443742375040915e-02 5.536572871842479344e+02
3.256688809041707183e-02 5.538020787950565591e+02
3.260741909041706826e-02 5.538842112075400337e+02
3.264119909041707235e-02 5.540499850269621902e+02
3.267426975708374176e-02 5.541099136638923710e+02
3.270853042375040237e-02 5.541469558849205441e+02
3.274609542375040566e-02 5.541712075815200933e+02
3.277799575708374019e-02 5.541377941328719317e+02
3.280546342375040975e-02 5.541963574891046846e+02
3.284559142375040319e-02 5.542136390684592016e+02
3.288577875708374038e-02 5.541371474209626058e+02
3.291213609041707122e-02 5.542049443861228610e+02
3.295168175708373948e-02 5.543478317896428962e+02
3.298575775708374042e-02 5.544786472375224093e+02
3.301837342375040646e-02 5.544539643996500899e+02
3.305326209041706959e-02 5.544238204389879456e+02
3.308312775708373982e-02 5.543426221659290150e+02
3.311825475708373573e-02 5.544107424870438763e+02
3.314904475708373849e-02 5.545885882621066685e+02
3.318176375708373899e-02 5.547274876088525843e+02
3.321100575708373775e-02 5.547632004776227177e+02
3.325125675708374279e-02 5.548281950245093412e+02
3.327992842375040311e-02 5.547759550736120673e+02
3.331263942375040782e-02 5.548727103609340929e+02
3.334280742375040490e-02 5.548644468198705226e+02
3.337509275708373108e-02 5.549089262278560000e+02
3.341493609041706198e-02 5.549426630324587677e+02
3.344651275708373367e-02 5.549284353704537125e+02
3.347640609041706294e-02 5.549325671409854976e+02
3.350863275708373251e-02 5.550397776041747875e+02
3.354942275708373139e-02 5.551636588632487701e+02
3.358248609041706439e-02 5.551442934344086098e+02
3.361362609041707028e-02 5.552360905970924705e+02
3.364054275708373148e-02 5.552575039469787725e+02
3.367955942375040757e-02 5.553489777537081409e+02
3.370796609041706859e-02 5.553410375685991767e+02
3.374289275708373254e-02 5.553333129541267681e+02
3.377233275708373117e-02 5.553974452184675101e+02
3.380292942375040521e-02 5.553932415910570626e+02
3.383823609041706343e-02 5.555059131770360636e+02
3.387677609041706700e-02 5.555531950032951727e+02
3.391235609041706733e-02 5.556366926964761888e+02
3.394067275708374104e-02 5.556384531900071124e+02
3.397331609041707307e-02 5.557072561514706877e+02
3.400760942375039703e-02 5.557403103157248552e+02
3.403868275708373664e-02 5.558359158929857813e+02
3.407058609041706265e-02 5.558554968924623836e+02
3.410647942375040487e-02 5.558942277501427043e+02
3.414467609041706847e-02 5.559091739809358614e+02
3.417864275708373117e-02 5.559972345859214329e+02
3.421124275708373880e-02 5.559558809521645344e+02
3.424256609041707172e-02 5.559249106373958966e+02
3.427474275708373291e-02 5.559568510200283527e+02
3.430240609041706329e-02 5.560194383614747267e+02
3.433821609041706746e-02 5.560413906379521904e+02
3.437098275708373729e-02 5.560897862458328973e+02
3.439951275708373613e-02 5.560444804837411539e+02
3.443327942375040002e-02 5.560697381766440230e+02
3.446401275708373818e-02 5.561866133900336990e+02
3.449434275708373326e-02 5.563512374993947560e+02
3.453224942375040379e-02 5.564251422992540483e+02
3.457137609041706361e-02 5.564760888263326706e+02
3.460284609041706927e-02 5.565531553288599298e+02
3.462485275708373361e-02 5.566175390922765018e+02
3.466319275708373837e-02 5.567447257677758898e+02
3.469682942375040130e-02 5.567811572053342388e+02
3.473371609041706748e-02 5.568638285444088751e+02
3.476676275708372871e-02 5.568916371565095460e+02
3.479387609041707102e-02 5.569046791800141136e+02
3.482551942375040205e-02 5.568705830910172381e+02
3.486188942375039596e-02 5.569502364411816870e+02
3.489233275708373411e-02 5.570060692360195844e+02
3.492687275708373368e-02 5.570970041161576773e+02
3.495880275708373314e-02 5.570796866083636587e+02
3.499052275708373211e-02 5.570832075954255060e+02
3.502615942375040398e-02 5.571611363804984194e+02
3.506003942375039706e-02 5.572300830557197742e+02
3.509406275708373130e-02 5.573585272265984258e+02
3.512958942375040555e-02 5.574432824151585919e+02
3.516299942375040316e-02 5.574265397623951230e+02
3.519536942375040695e-02 5.575154985783657366e+02
3.523518609041707134e-02 5.576065771722614954e+02
3.527117609041707097e-02 5.576492601582766611e+02
3.529415942375040138e-02 5.576814520399849471e+02
3.533120942375040513e-02 5.577054881659479406e+02
3.536382942375040223e-02 5.577183146188161800e+02
3.539869609041706305e-02 5.577288775800017220e+02
3.542841275708373538e-02 5.578312377038711247e+02
3.547200275708373152e-02 5.578482677841499253e+02
3.550252942375040077e-02 5.578679206405051900e+02
3.553914609041707029e-02 5.578418006650566667e+02
3.557181942375040040e-02 5.577803271052318905e+02
3.559864942375039892e-02 5.579001484506529778e+02
3.563767275708373816e-02 5.578244831572626481e+02
3.566622609041706499e-02 5.578641840828070144e+02
3.570352942375040056e-02 5.579924126830491105e+02
3.574202275708373427e-02 5.579834665016369399e+02
3.577448942375040242e-02 5.580468083403108039e+02
3.579880942375039676e-02 5.581074555460290867e+02
3.583822942375040205e-02 5.581344737324628795e+02
3.587326942375039518e-02 5.582543669347627429e+02
3.590432942375040154e-02 5.582586424190520802e+02
3.594245275708373571e-02 5.583216968302106125e+02
3.597361942375040117e-02 5.583216968302106125e+02
3.600444275708373360e-02 5.583727870710469006e+02
3.603475942375040236e-02 5.583930507108722168e+02
3.607232942375040302e-02 5.584729196316731077e+02
3.610533275708373291e-02 5.585351476887253739e+02
3.614020942375040235e-02 5.585328123401639004e+02
3.617603275708373284e-02 5.586574840249048748e+02
3.620758609041706960e-02 5.587876168324355604e+02
3.623853942375040299e-02 5.587380715144938677e+02
3.627056609041707375e-02 5.587867186214504045e+02
3.629881275708372879e-02 5.588125511693837097e+02
3.633767609041706897e-02 5.588493778197755546e+02
3.637920942375039851e-02 5.589090908860692934e+02
3.640256942375040550e-02 5.589435103310207751e+02
3.643535609041706480e-02 5.590020018303747520e+02
3.646803609041706501e-02 5.589362527862607521e+02
3.649680609041706936e-02 5.590039060376633415e+02
3.652906942375040711e-02 5.589871274564604846e+02
3.656255942375040424e-02 5.590037982523450637e+02
3.659799942375040194e-02 5.589812351923977758e+02
3.662680942375039911e-02 5.590701221514897270e+02
3.665731942375040353e-02 5.591604821765973838e+02
3.669593609041706811e-02 5.591716199928133619e+02
3.673159942375039955e-02 5.592327342682439166e+02
3.675806942375040021e-02 5.592615129482087468e+02
3.679400609041706682e-02 5.593112738367867678e+02
3.683100275708373755e-02 5.594073464837600795e+02
3.686032609041706848e-02 5.594410473599234592e+02
3.689603609041706284e-02 5.595225330604977216e+02
3.692156275708373403e-02 5.595536830174631859e+02
3.695128275708373100e-02 5.594103285442308788e+02
3.697887275708373889e-02 5.595500542450831745e+02
3.701660942375040175e-02 5.596113122342715087e+02
3.705450609041706367e-02 5.596530251524225150e+02
3.708485942375040062e-02 5.597547744928219799e+02
3.711534275708373160e-02 5.598231103845733969e+02
3.715092942375040203e-02 5.597707267199184571e+02
3.718671275708373275e-02 5.599018655237526900e+02
3.721444942375039949e-02 5.598980571091755110e+02
3.725218609041706236e-02 5.599508359866638330e+02
3.728723275708373947e-02 5.599724649071866907e+02
3.731925275708373319e-02 5.599706325567768772e+02
3.735403942375040143e-02 5.600341899660871832e+02
3.738953275708373908e-02 5.600663459193560811e+02
3.742294275708372975e-02 5.600743579613438214e+02
3.745034275708373356e-02 5.601875684739139842e+02
3.748876275708373090e-02 5.601619155681776192e+02
3.752050942375040332e-02 5.602876651061008033e+02
3.755601942375040581e-02 5.603973905600486205e+02
3.758474942375040345e-02 5.604091032312951484e+02
3.762339942375039770e-02 5.604727684259236185e+02
3.765384942375039901e-02 5.604821816770481746e+02
3.768504609041706949e-02 5.605777513258697127e+02
3.772455275708373745e-02 5.606726383343425368e+02
3.776254609041707067e-02 5.607659804199209930e+02
3.779330942375039998e-02 5.607404352995027921e+02
3.782431942375040490e-02 5.607056924985967044e+02
3.786045942375040191e-02 5.606802551634967813e+02
3.788720609041706933e-02 5.607719804693018659e+02
3.792378275708373214e-02 5.607498485506273482e+02
3.795768942375040561e-02 5.606919319063039211e+02
3.798974942375040603e-02 5.607993220116902648e+02
3.802359942375040103e-02 5.608495499699807851e+02
3.805338275708373269e-02 5.608257294146541199e+02
3.808522275708373095e-02 5.608368313024308236e+02
3.811382275708373457e-02 5.608635261329098967e+02
3.815047609041707227e-02 5.609625089834751179e+02
3.817836609041706797e-02 5.610032877622015803e+02
3.821230275708373952e-02 5.610197429874498312e+02
3.824065275708373596e-02 5.611625585340909765e+02
3.827879275708372803e-02 5.610905579415202737e+02
3.831452942375039583e-02 5.612442957337410689e+02
3.834363609041706311e-02 5.612806912428600299e+02
3.837977275708373548e-02 5.613148951171750696e+02
3.841125609041706745e-02 5.613452546484736558e+02
3.844386609041706981e-02 5.613873987078976597e+02
3.847949275708373307e-02 5.614279619159876802e+02
3.850450942375040209e-02 5.614791240137026307e+02
3.853424942375040241e-02 5.614581777335286006e+02
3.856744275708372943e-02 5.614207762281063196e+02
3.860672942375040217e-02 5.615660708370667180e+02
3.863709942375039702e-02 5.616067777589142906e+02
3.867173942375039947e-02 5.616985749215982651e+02
3.870755275708373522e-02 5.617311979445794350e+02
3.873998609041706676e-02 5.618259771677340950e+02
3.876896275708373307e-02 5.618555822018050776e+02
3.880744609041707205e-02 5.619154389818564823e+02
3.884296609041706927e-02 5.619412356013503995e+02
3.887959609041706510e-02 5.619665651511320448e+02
3.891356942375039790e-02 5.620455717893872816e+02
3.894881609041707382e-02 5.620859194268408601e+02
3.898569942375040148e-02 5.621486145536053982e+02
3.901714275708374063e-02 5.621545068176679933e+02
3.905284609041706489e-02 5.621349258181915047e+02
3.908615942375039815e-02 5.621792974408585906e+02
3.911974609041706658e-02 5.621808423637530723e+02
3.915250275708373473e-02 5.621754530978421371e+02
3.918678942375040247e-02 5.621610098652007537e+02
3.921190942375039901e-02 5.621970820183648812e+02
3.925026942375040018e-02 5.622279445478151274e+02
3.928552275708373231e-02 5.622438608464723302e+02
3.931452609041707208e-02 5.624329881515086527e+02
3.935296942375040435e-02 5.625164499162502807e+02
3.939206942375040460e-02 5.625202583308273461e+02
3.942110942375040561e-02 5.626024626001895967e+02
3.945698275708373753e-02 5.625874085840782755e+02
3.948721275708373668e-02 5.625967859067634436e+02
3.952181275708373936e-02 5.625824504594402242e+02
3.955339942375039886e-02 5.626998286709815602e+02
3.958813609041707260e-02 5.627231462281563381e+02
3.962175275708373218e-02 5.627374457470402831e+02
3.965392942375040725e-02 5.627456015027855756e+02
3.968268275708373288e-02 5.628116379744149071e+02
3.971688942375040110e-02 5.628717462535421419e+02
3.974873609041706946e-02 5.628801175799238763e+02
3.978204942375040271e-02 5.629251718429397897e+02
3.981838609041706695e-02 5.629215430705596646e+02
3.984863275708373093e-02 5.630091366058329641e+02
3.988293609041706350e-02 5.630300110291282181e+02
3.991140942375039774e-02 5.631026583336084741e+02
3.994935942375040655e-02 5.631081194563982990e+02
3.998720609041706703e-02 5.631763834912708262e+02
4.001809609041706572e-02 5.632218329671201218e+02
4.005154275708373846e-02 5.633032827392548825e+02
4.008310275708373144e-02 5.632885880075375553e+02
4.011755609041706833e-02 5.632839173104147221e+02
4.014796609041706987e-02 5.633296901422187375e+02
4.018202275708373378e-02 5.632935461321757202e+02
4.021148609041706734e-02 5.633537981250606208e+02
4.024872942375039980e-02 5.634150201858094533e+02
4.028316275708374028e-02 5.634746613952244161e+02
4.032468275708373656e-02 5.635149371757992185e+02
4.034929275708373786e-02 5.634951406056861742e+02
4.037857275708373744e-02 5.635405541530961955e+02
4.041847275708373988e-02 5.636411897118740626e+02
4.044950609041707279e-02 5.636026025679512941e+02
4.048620275708373489e-02 5.637139807301118708e+02
4.051640609041706753e-02 5.637761010018458592e+02
4.055675275708373051e-02 5.638181013475121972e+02
4.059080609041706977e-02 5.638272630995609234e+02
4.062246275708373405e-02 5.639078146607105282e+02
4.065580609041707233e-02 5.638627963261340028e+02
4.068695942375040453e-02 5.639628929583208219e+02
4.073097942375039637e-02 5.640187976100374954e+02
4.075657275708374078e-02 5.640890017806380001e+02
4.079313609041706340e-02 5.641162714661476230e+02
4.082522609041706885e-02 5.641555412504189917e+02
4.086152609041706490e-02 5.641459124286579936e+02
4.089396609041706654e-02 5.641185708862695947e+02
4.092354942375040633e-02 5.641522717624330880e+02
4.096972275708373606e-02 5.642041883573755285e+02
4.100249609041706905e-02 5.642483444094062861e+02
4.103011609041706809e-02 5.642846680616463573e+02
4.106483609041707006e-02 5.642315298997639275e+02
4.109961609041706126e-02 5.642858177717074568e+02
4.112804275708373258e-02 5.643353990180885376e+02
4.116131609041706607e-02 5.643831838424993066e+02
4.119444275708373376e-02 5.644229925533618371e+02
4.122716942375039689e-02 5.644737953666826797e+02
4.126219609041706371e-02 5.645039752557843258e+02
4.129553609041706347e-02 5.644680827448170248e+02
4.132759609041706389e-02 5.645105501601957485e+02
4.135669609041706801e-02 5.645299874459146849e+02
4.138751609041706192e-02 5.645633649661234585e+02
4.142269275708373999e-02 5.646219283223560979e+02
4.145954609041706262e-02 5.646350781311790570e+02
4.148751275708373321e-02 5.647149829804193359e+02
4.152151275708373251e-02 5.647172105436625316e+02
4.155399275708373391e-02 5.647660372928160086e+02
4.159286609041706190e-02 5.648242772930941555e+02
4.162463275708373073e-02 5.648630081507744762e+02
4.165578275708373135e-02 5.649562065225952665e+02
4.169209275708373602e-02 5.650256921244076693e+02
4.172481942375039915e-02 5.649717276084188597e+02
4.175438609041706717e-02 5.650422910634135860e+02
4.178086275708373099e-02 5.650385185772757950e+02
4.181455609041706545e-02 5.650758482258192998e+02
4.185466275708373679e-02 5.651883760980407487e+02
4.188653609041706471e-02 5.651860407494792753e+02
4.192373275708373426e-02 5.652373824893913934e+02
4.195180609041706393e-02 5.652876823045605761e+02
4.198940609041706268e-02 5.652839816753017885e+02
4.202488609041706707e-02 5.653108561479779155e+02
4.206067942375039947e-02 5.653822100286394061e+02
4.209042609041706295e-02 5.653365809105930566e+02
4.211997609041706614e-02 5.654303182090048949e+02
4.215651275708373613e-02 5.654333361979149686e+02
4.219480609041706409e-02 5.653766051920919153e+02
4.223129275708373265e-02 5.655953016027600597e+02
4.226014609041706810e-02 5.655455047857424233e+02
4.230116609041707082e-02 5.656219964332391328e+02
4.233414942375039736e-02 5.656213137928904189e+02
4.236740942375039759e-02 5.657057096970564771e+02
4.239665275708373593e-02 5.656549787406142968e+02
4.243123942375039842e-02 5.657576262919990313e+02
4.246078275708373845e-02 5.657829917702200646e+02
4.249876942375040156e-02 5.657855426894179800e+02
4.253484942375040240e-02 5.659089928072190787e+02
4.257018609041706564e-02 5.658408724861041037e+02
4.260843942375040078e-02 5.659785143374708696e+02
4.264230275708372903e-02 5.660774971880359772e+02
4.267122609041706927e-02 5.660488622218289265e+02
4.270696942375040023e-02 5.660132212099375693e+02
4.273896942375040447e-02 5.661173418273380094e+02
4.277363942375040501e-02 5.661985041719574383e+02
4.280533942375040063e-02 5.661843124383918848e+02
4.284335609041706877e-02 5.661865040731956924e+02
4.288066275708372899e-02 5.662133785458718194e+02
4.291413275708373665e-02 5.663010798664633967e+02
4.294900942375039915e-02 5.662726245424532863e+02
4.297424609041707033e-02 5.662628879353741240e+02
4.300581942375039657e-02 5.662290433454530785e+02
4.304531942375040138e-02 5.661881567814084519e+02
4.307436942375040406e-02 5.662869240613372313e+02
4.311146942375040231e-02 5.663383735865673998e+02
4.314389942375040227e-02 5.663054990645103999e+02
4.317402275708373538e-02 5.663847572018413530e+02
4.320775942375040118e-02 5.664867939697561496e+02
4.324347942375040416e-02 5.665403992013507377e+02
4.327714275708373359e-02 5.665938247907483856e+02
4.330841609041706508e-02 5.665894774495802722e+02
4.334133609041706386e-02 5.664462666901054035e+02
4.336944609041706866e-02 5.665219319834957332e+02
4.339984942375040011e-02 5.666165674928928411e+02
4.343884609041706590e-02 5.667527362782437876e+02
4.347437942375040332e-02 5.667915389928028844e+02
4.351041275708374123e-02 5.667778861858284927e+02
4.354293275708373545e-02 5.668351561182425939e+02
4.357643942375040436e-02 5.668788091721215778e+02
4.360825275708372917e-02 5.668800307390614535e+02
4.364010942375039920e-02 5.668209643846769268e+02
4.367514275708373611e-02 5.668912404121562076e+02
4.371253609041706595e-02 5.668450723675188101e+02
4.374246609041707035e-02 5.669231448663493893e+02
4.377817942375040322e-02 5.669482229170552046e+02
4.381015275708373402e-02 5.669177196719989524e+02
4.384313275708373592e-02 5.668991087403863958e+02
4.388382609041707044e-02 5.671041523440798073e+02
4.391299609041707241e-02 5.670864396234524065e+02
4.394621609041706595e-02 5.671186674336000806e+02
4.397632942375040432e-02 5.671963806480365520e+02
4.400988609041706773e-02 5.672236503335461748e+02
4.404758609041706935e-02 5.672005842754472269e+02
4.407678609041706941e-02 5.672250874711224924e+02
4.411264609041706808e-02 5.672859861759167188e+02
4.414708942375040329e-02 5.674056638075800265e+02
4.418543609041706427e-02 5.675099999956169086e+02
4.422008609041706839e-02 5.675530422660259546e+02
4.425275275708373535e-02 5.675903719145694595e+02
4.428448275708373599e-02 5.675751741847003586e+02
4.431457275708373250e-02 5.675392457452938970e+02
4.435042942375040653e-02 5.675846592927038046e+02
4.438355942375039886e-02 5.676568754559110630e+02
4.442211609041706727e-02 5.676299291263560463e+02
4.445342942375040546e-02 5.676320489042810777e+02
4.448487609041706925e-02 5.677679661905563080e+02
4.452305609041706802e-02 5.678234037725607095e+02
4.455357275708373560e-02 5.679456682518614343e+02
4.458963275708373308e-02 5.679742313611897089e+02
4.462505942375039752e-02 5.680276569505872430e+02
4.465904609041706358e-02 5.679847583939357492e+02
4.469678609041706496e-02 5.680691183696625330e+02
4.472510275708373867e-02 5.680704477219205728e+02
4.476603275708373325e-02 5.681599813929217362e+02
4.480593942375040578e-02 5.681244122379092687e+02
4.483327609041706796e-02 5.681570352608904386e+02
4.487007609041706452e-02 5.682434431576633642e+02
4.490698942375039721e-02 5.682114668465914065e+02
4.493799942375040213e-02 5.682252633673235778e+02
4.496754942375039837e-02 5.680946994185200083e+02
4.500423275708373416e-02 5.680800765436814572e+02
4.503795609041706671e-02 5.682141614795468740e+02
4.506929609041707141e-02 5.681964846873588613e+02
4.510710609041706370e-02 5.681951194066614335e+02
4.514109275708373670e-02 5.682624493021094167e+02
4.517709609041706958e-02 5.683304618379061139e+02
4.520362942375040494e-02 5.683503661933374360e+02
4.524313609041706596e-02 5.683900311904423006e+02
4.528172275708373939e-02 5.683580908078098446e+02
4.531391275708373384e-02 5.684421992844605711e+02
4.535530609041706768e-02 5.684938643803272953e+02
4.538251942375039899e-02 5.685806674899337168e+02
4.541651609041706672e-02 5.686028712654870105e+02
4.545249275708373310e-02 5.685419007038140080e+02
